Price,usable_area_sqft,bedroom,Bathroom,bathroom_ratio,balconies,Floor No,floors,floor_ratio,area_price_mean,city_price_mean,amenity_count,luxury_score,Facing,Maintenance Charges,isPrimeLocationProperty_Y
23500000.0,757.0,2,2.0,1.0,2.0,14.0,40.0,0.35,61448159.4654088,24070717.1742495,90,5,East,15.0,True
83000000.0,1950.0,4,4.0,1.0,2.0,36.0,68.0,0.5294117647058824,61448159.4654088,24070717.1742495,90,5,East,25.0,True
84900000.0,2050.0,4,4.0,1.0,2.0,7.0,16.0,0.5333333333333333,61448159.4654088,24070717.1742495,29,0,East,20.0,True
63000000.0,1655.0,3,3.0,1.0,2.0,7.0,16.0,0.5333333333333333,61448159.4654088,24070717.1742495,89,5,East,25.0,True
70100000.0,1760.0,3,3.0,1.0,2.0,43.0,57.0,0.7543859649122807,71228777.77777778,24070717.1742495,90,5,East,25.0,True
24700000.0,747.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,61448159.4654088,24070717.1742495,0,0,East,2500.0,True
65800000.0,1655.0,3,3.0,1.0,2.0,7.0,16.0,0.5333333333333333,61448159.4654088,24070717.1742495,0,0,East,8.0,True
67000000.0,1611.0,3,3.0,1.0,2.0,7.0,16.0,0.5333333333333333,61448159.4654088,24070717.1742495,89,5,East,16.0,True
75777000.0,1943.0,4,5.0,1.25,2.0,39.0,52.0,0.75,71228777.77777778,24070717.1742495,90,5,North - East,10.0,True
28500000.0,733.0,2,2.0,1.0,2.0,8.0,13.0,0.6153846153846154,20384751.82481752,24070717.1742495,90,5,East,8000.0,True
23300000.0,752.0,2,2.0,1.0,2.0,8.0,14.0,0.5714285714285714,20384751.82481752,24070717.1742495,90,5,North - West,10000.0,True
18600000.0,577.0,2,2.0,1.0,2.0,7.0,14.0,0.5,20384751.82481752,24070717.1742495,90,5,East,5000.0,True
24900000.0,1005.0,2,2.0,1.0,2.0,5.0,9.0,0.5555555555555556,28818181.818181816,24070717.1742495,90,5,North - East,1.0,True
25000000.0,654.0,2,2.0,1.0,2.0,4.0,15.0,0.2666666666666666,20384751.82481752,24070717.1742495,89,5,East,6500.0,True
30000000.0,898.0,3,2.0,0.6666666666666666,1.0,8.0,14.0,0.5714285714285714,20384751.82481752,24070717.1742495,89,5,South,11000.0,True
11800000.0,465.0,1,2.0,2.0,2.0,3.0,6.0,0.5,20384751.82481752,24070717.1742495,90,5,East,5000.0,True
50000000.0,1500.0,4,4.0,1.0,2.0,4.0,10.0,0.4,20384751.82481752,24070717.1742495,90,5,East,15000.0,True
11128000.0,428.0,1,2.0,2.0,2.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
18500000.0,680.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,18,0,East,5000.0,True
12000000.0,430.0,1,1.0,1.0,2.0,3.0,7.0,0.4285714285714285,20384751.82481752,24070717.1742495,89,5,East,5000.0,True
20000000.0,685.0,2,2.0,1.0,2.0,5.0,12.0,0.4166666666666667,20384751.82481752,24070717.1742495,90,5,North - East,2500.0,True
19500000.0,780.0,2,2.0,1.0,2.0,9.0,12.0,0.75,28818181.818181816,24070717.1742495,89,5,North,7200.0,True
21000000.0,750.0,2,2.0,1.0,1.0,2.0,7.0,0.2857142857142857,28818181.818181816,24070717.1742495,90,5,East,5000.0,True
14500000.0,447.0,1,2.0,2.0,2.0,4.0,9.0,0.4444444444444444,20384751.82481752,24070717.1742495,90,5,North - East,6.0,True
21800000.0,666.0,2,2.0,1.0,2.0,5.0,15.0,0.3333333333333333,20384751.82481752,24070717.1742495,89,5,East,6000.0,True
30700000.0,992.0,3,3.0,1.0,2.0,5.0,14.0,0.3571428571428571,28818181.818181816,24070717.1742495,90,5,East,2500.0,True
21700000.0,726.0,2,2.0,1.0,2.0,7.0,14.0,0.5,28818181.818181816,24070717.1742495,90,5,East,2500.0,True
16469000.0,424.0,1,1.0,1.0,2.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,90,5,North - East,4000.0,True
30000000.0,1050.0,3,3.0,1.0,5.0,8.0,12.0,0.6666666666666666,20384751.82481752,24070717.1742495,7,0,East,2500.0,True
23400000.0,726.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,25950000.0,24070717.1742495,90,5,East,7000.0,True
18500000.0,555.0,2,2.0,1.0,2.0,10.0,14.0,0.7142857142857143,28818181.818181816,24070717.1742495,90,5,East,10.0,True
12400000.0,428.0,1,2.0,2.0,1.0,9.0,11.0,0.8181818181818182,20384751.82481752,24070717.1742495,89,5,East,4500.0,True
20000000.0,750.0,2,2.0,1.0,2.0,2.0,7.0,0.2857142857142857,20384751.82481752,24070717.1742495,90,5,South,2500.0,True
33000000.0,1000.0,3,3.0,1.0,3.0,3.0,13.0,0.2307692307692307,28818181.818181816,24070717.1742495,89,5,East,3500.0,True
26000000.0,690.0,2,2.0,1.0,2.0,8.0,13.0,0.6153846153846154,20384751.82481752,24070717.1742495,90,5,East,6000.0,True
24500000.0,703.0,2,2.0,1.0,2.0,5.0,13.0,0.3846153846153846,25625000.0,24070717.1742495,90,5,North - East,5000.0,True
13500000.0,446.0,1,2.0,2.0,2.0,6.0,14.0,0.4285714285714285,20384751.82481752,24070717.1742495,90,5,East,4000.0,True
31500000.0,900.0,3,3.0,1.0,1.0,8.0,11.0,0.7272727272727273,20384751.82481752,24070717.1742495,90,5,East,4900.0,True
26500000.0,696.0,2,2.0,1.0,1.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,22,0,North,10.0,True
30000000.0,1050.0,3,3.0,1.0,5.0,8.0,12.0,0.6666666666666666,20384751.82481752,24070717.1742495,7,0,East,2500.0,True
23400000.0,726.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,25950000.0,24070717.1742495,90,5,East,7000.0,True
18500000.0,555.0,2,2.0,1.0,2.0,10.0,14.0,0.7142857142857143,28818181.818181816,24070717.1742495,90,5,East,10.0,True
12400000.0,428.0,1,2.0,2.0,1.0,9.0,11.0,0.8181818181818182,20384751.82481752,24070717.1742495,89,5,East,4500.0,True
20000000.0,750.0,2,2.0,1.0,2.0,2.0,7.0,0.2857142857142857,20384751.82481752,24070717.1742495,90,5,South,2500.0,True
33000000.0,1000.0,3,3.0,1.0,3.0,3.0,13.0,0.2307692307692307,28818181.818181816,24070717.1742495,89,5,East,3500.0,True
26000000.0,690.0,2,2.0,1.0,2.0,8.0,13.0,0.6153846153846154,20384751.82481752,24070717.1742495,90,5,East,6000.0,True
24500000.0,703.0,2,2.0,1.0,2.0,5.0,13.0,0.3846153846153846,25625000.0,24070717.1742495,90,5,North - East,5000.0,True
13500000.0,446.0,1,2.0,2.0,2.0,6.0,14.0,0.4285714285714285,20384751.82481752,24070717.1742495,90,5,East,4000.0,True
31500000.0,900.0,3,3.0,1.0,1.0,8.0,11.0,0.7272727272727273,20384751.82481752,24070717.1742495,90,5,East,4900.0,True
26500000.0,696.0,2,2.0,1.0,1.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,22,0,North,10.0,True
6500000.0,390.0,1,1.0,1.0,2.0,3.0,8.0,0.375,6500000.0,24070717.1742495,89,5,East,1500.0,True
28500000.0,800.0,3,2.0,0.6666666666666666,2.0,4.0,14.0,0.2857142857142857,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
28500000.0,950.0,2,2.0,1.0,2.0,7.0,12.0,0.5833333333333334,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
12500000.0,500.0,1,2.0,2.0,2.0,3.0,4.0,0.75,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
13000000.0,433.0,1,2.0,2.0,2.0,2.0,10.0,0.2,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
12500000.0,382.0,1,1.0,1.0,2.0,2.0,3.0,0.6666666666666666,20384751.82481752,24070717.1742495,1,0,South -West,2500.0,False
19000000.0,675.0,2,2.0,1.0,2.0,8.0,10.0,0.8,20384751.82481752,24070717.1742495,0,0,East,6000.0,False
20000000.0,625.0,2,2.0,1.0,2.0,1.0,10.0,0.1,20384751.82481752,24070717.1742495,7,0,West,2500.0,False
22000000.0,594.0,2,2.0,1.0,2.0,9.0,13.0,0.6923076923076923,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
30000000.0,1100.0,2,2.0,1.0,2.0,9.0,13.0,0.6923076923076923,25950000.0,24070717.1742495,0,0,East,8000.0,True
27500000.0,900.0,2,2.0,1.0,2.0,2.0,7.0,0.2857142857142857,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
12500000.0,500.0,1,2.0,2.0,1.0,1.0,6.0,0.1666666666666666,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
9000000.0,1000.0,3,2.0,0.6666666666666666,2.0,1.0,1.0,1.0,28818181.818181816,24070717.1742495,0,0,East,2500.0,True
16000000.0,750.0,2,2.0,1.0,2.0,8.0,9.0,0.8888888888888888,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
22000000.0,770.0,2,3.0,1.5,2.0,7.0,12.0,0.5833333333333334,31750000.0,24070717.1742495,0,0,East,2500.0,True
16000000.0,860.0,2,2.0,1.0,2.0,3.0,6.0,0.5,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
14000000.0,512.0,1,2.0,2.0,2.0,4.0,7.0,0.5714285714285714,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
8500000.0,310.0,1,1.0,1.0,1.0,1.0,7.0,0.1428571428571428,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
23500000.0,1095.0,2,2.0,1.0,2.0,3.0,15.0,0.2,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
18500000.0,455.0,1,2.0,2.0,2.0,5.0,8.0,0.625,20384751.82481752,24070717.1742495,3,0,East,2500.0,True
22000000.0,630.0,2,2.0,1.0,2.0,6.0,7.0,0.8571428571428571,28818181.818181816,24070717.1742495,5,0,East,2500.0,False
11500000.0,500.0,1,2.0,2.0,1.0,7.0,4.0,0.5333333333333333,20384751.82481752,24070717.1742495,89,5,East,2500.0,True
11500000.0,435.0,1,2.0,2.0,2.0,5.0,11.0,0.4545454545454545,20384751.82481752,24070717.1742495,90,5,East,3500.0,True
3500000.0,210.0,1,1.0,1.0,2.0,7.0,1.0,0.5333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
32500000.0,710.0,2,2.0,1.0,2.0,7.0,8.0,0.875,36875000.0,24070717.1742495,3,0,West,2500.0,False
16000000.0,836.0,2,3.0,1.5,2.0,3.0,4.0,0.75,20384751.82481752,24070717.1742495,4,0,North,2500.0,False
19500000.0,980.0,2,2.0,1.0,2.0,2.0,7.0,0.2857142857142857,31750000.0,24070717.1742495,0,0,East,2500.0,False
13500000.0,407.0,1,1.0,1.0,2.0,3.0,10.0,0.3,20384751.82481752,24070717.1742495,5,0,North,2500.0,False
19000000.0,604.0,2,2.0,1.0,3.0,12.0,14.0,0.8571428571428571,20384751.82481752,24070717.1742495,1,0,North,2500.0,False
18000000.0,864.0,2,2.0,1.0,2.0,2.0,6.0,0.3333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
1600000.0,140.0,1,1.0,1.0,2.0,7.0,2.0,0.5333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
25000000.0,960.0,2,2.0,1.0,1.0,6.0,6.0,1.0,28818181.818181816,24070717.1742495,0,0,East,2500.0,False
8200000.0,330.0,1,1.0,1.0,2.0,1.0,8.0,0.125,20384751.82481752,24070717.1742495,1,0,East,2500.0,False
27000000.0,1150.0,2,2.0,1.0,2.0,5.0,14.0,0.3571428571428571,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
8200000.0,419.0,1,1.0,1.0,2.0,7.0,8.0,0.5333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
27500000.0,690.0,2,2.0,1.0,1.0,1.0,8.0,0.125,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
18500000.0,850.0,1,2.0,2.0,2.0,7.0,4.0,0.5333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
11000000.0,430.0,1,1.0,1.0,1.0,8.0,13.0,0.6153846153846154,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
3000000.0,350.0,1,1.0,1.0,2.0,2.0,3.0,0.6666666666666666,28818181.818181816,24070717.1742495,0,0,East,2500.0,True
120000000.0,3185.0,6,4.0,0.6666666666666666,2.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
1600000.0,150.0,1,1.0,1.0,2.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
30000000.0,851.0,3,3.0,1.0,1.0,5.0,11.0,0.4545454545454545,20384751.82481752,24070717.1742495,3,0,South,2500.0,True
17100000.0,525.0,1,1.0,1.0,2.0,1.0,2.0,0.5,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
16000000.0,650.0,2,1.0,0.5,2.0,2.0,2.0,1.0,20384751.82481752,24070717.1742495,90,5,West,1200.0,True
2650000.0,180.0,1,1.0,1.0,2.0,1.0,2.0,0.5,20384751.82481752,24070717.1742495,89,5,East,2500.0,True
4200000.0,269.0,1,2.0,2.0,2.0,7.0,15.0,0.5333333333333333,20384751.82481752,24070717.1742495,3,0,West,2500.0,True
9600000.0,400.0,1,1.0,1.0,2.0,1.0,6.0,0.1666666666666666,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
5000000.0,300.0,1,1.0,1.0,2.0,7.0,9.0,0.7777777777777778,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
12500000.0,484.0,1,2.0,2.0,2.0,2.0,7.0,0.2857142857142857,20384751.82481752,24070717.1742495,0,0,North,2500.0,False
35000000.0,897.0,3,3.0,1.0,2.0,3.0,13.0,0.2307692307692307,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
19000000.0,522.0,2,2.0,1.0,2.0,3.0,10.0,0.3,28818181.818181816,24070717.1742495,0,0,East,2500.0,False
24000000.0,651.0,2,2.0,1.0,2.0,8.0,14.0,0.5714285714285714,20384751.82481752,24070717.1742495,89,5,West,2500.0,True
38900000.0,1280.0,3,3.0,1.0,3.0,11.0,11.0,1.0,28818181.818181816,24070717.1742495,12,0,East,6700.0,True
11000000.0,580.0,1,1.0,1.0,2.0,3.0,3.0,1.0,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
6000000.0,204.0,1,1.0,1.0,2.0,1.0,3.0,0.3333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
22000000.0,850.0,2,2.0,1.0,2.0,4.0,6.0,0.6666666666666666,31750000.0,24070717.1742495,0,0,East,2500.0,False
35000000.0,859.0,3,3.0,1.0,1.0,4.0,13.0,0.3076923076923077,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
10500000.0,400.0,1,1.0,1.0,2.0,2.0,6.0,0.3333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,False
25000000.0,880.0,2,2.0,1.0,2.0,5.0,8.0,0.625,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
23000000.0,690.0,2,2.0,1.0,2.0,7.0,7.0,1.0,19650000.0,24070717.1742495,90,5,West,5500.0,True
25000000.0,480.0,2,2.0,1.0,2.0,3.0,4.0,0.75,20384751.82481752,24070717.1742495,89,5,South - East,2500.0,True
17500000.0,625.0,2,2.0,1.0,2.0,4.0,7.0,0.5714285714285714,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
26000000.0,1200.0,2,2.0,1.0,2.0,8.0,9.0,0.8888888888888888,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
30000000.0,1440.0,3,3.0,1.0,2.0,12.0,16.0,0.75,20384751.82481752,24070717.1742495,28,0,East,2500.0,True
10000000.0,705.0,1,1.0,1.0,2.0,7.0,11.0,0.6363636363636364,20384751.82481752,24070717.1742495,15,0,East,2500.0,True
25000000.0,901.0,2,2.0,1.0,1.0,4.0,5.0,0.8,20384751.82481752,24070717.1742495,28,0,East,2500.0,True
12200000.0,449.0,1,2.0,2.0,2.0,12.0,13.0,0.9230769230769232,28818181.818181816,24070717.1742495,89,5,East,2500.0,True
22500000.0,550.0,2,2.0,1.0,2.0,9.0,13.0,0.6923076923076923,28818181.818181816,24070717.1742495,5,0,East,2500.0,True
19800000.0,770.0,2,2.0,1.0,2.0,5.0,11.0,0.4545454545454545,20384751.82481752,24070717.1742495,90,5,East,6400.0,True
15000000.0,450.0,1,1.0,1.0,2.0,1.0,6.0,0.1666666666666666,20384751.82481752,24070717.1742495,89,5,East,2500.0,True
9900000.0,385.0,1,2.0,2.0,2.0,5.0,11.0,0.4545454545454545,20384751.82481752,24070717.1742495,90,5,East,3500.0,True
45500000.0,1100.0,3,3.0,1.0,2.0,5.0,13.0,0.3846153846153846,31750000.0,24070717.1742495,90,5,East,15000.0,True
30800000.0,992.0,3,3.0,1.0,2.0,8.0,14.0,0.5714285714285714,20384751.82481752,24070717.1742495,90,5,North - West,12000.0,True
25305000.0,723.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,5,0,East,2500.0,True
24200000.0,782.0,2,2.0,1.0,2.0,5.0,14.0,0.3571428571428571,20384751.82481752,24070717.1742495,89,5,East,3000.0,True
33000000.0,1250.0,3,3.0,1.0,1.0,7.0,15.0,0.4666666666666667,28818181.818181816,24070717.1742495,90,5,South -West,0.0,True
14500000.0,496.0,1,1.0,1.0,2.0,2.0,4.0,0.5,20384751.82481752,24070717.1742495,3,0,South -West,2500.0,False
21500000.0,696.0,2,2.0,1.0,3.0,8.0,12.0,0.6666666666666666,28818181.818181816,24070717.1742495,90,5,West,2500.0,False
23400000.0,792.0,2,2.0,1.0,2.0,5.0,10.0,0.5,28818181.818181816,24070717.1742495,8,0,East,2500.0,False
23000000.0,900.0,2,2.0,1.0,2.0,3.0,10.0,0.3,28818181.818181816,24070717.1742495,7,0,West,2500.0,False
25000000.0,657.0,2,2.0,1.0,2.0,14.0,15.0,0.9333333333333332,20384751.82481752,24070717.1742495,14,0,East,2500.0,False
30000000.0,620.0,2,2.0,1.0,2.0,12.0,13.0,0.9230769230769232,28818181.818181816,24070717.1742495,90,5,East,2500.0,False
25000000.0,1000.0,2,2.0,1.0,1.0,4.0,7.0,0.5714285714285714,28818181.818181816,24070717.1742495,89,5,North - West,5175.0,True
16300000.0,660.0,1,2.0,2.0,2.0,2.0,6.0,0.3333333333333333,19650000.0,24070717.1742495,90,5,West,3000.0,False
5000000.0,225.0,1,1.0,1.0,1.0,3.0,4.0,0.75,20384751.82481752,24070717.1742495,4,0,East,2500.0,False
23000000.0,778.0,2,3.0,1.5,2.0,10.0,11.0,0.9090909090909092,20384751.82481752,24070717.1742495,90,5,East,3500.0,True
23000000.0,980.0,2,2.0,1.0,2.0,7.0,14.0,0.5,20384751.82481752,24070717.1742495,7,0,North,2500.0,False
34000000.0,800.0,2,2.0,1.0,2.0,1.0,8.0,0.125,20384751.82481752,24070717.1742495,10,0,South -West,2500.0,False
8500000.0,379.0,1,1.0,1.0,2.0,5.0,8.0,0.625,20384751.82481752,24070717.1742495,90,5,East,2500.0,False
19000000.0,650.0,2,2.0,1.0,1.0,3.0,7.0,0.4285714285714285,20384751.82481752,24070717.1742495,7,0,East,2500.0,False
8500000.0,300.0,1,1.0,1.0,2.0,3.0,5.0,0.6,20384751.82481752,24070717.1742495,8,0,North - East,2500.0,False
57500000.0,1500.0,3,4.0,1.3333333333333333,2.0,7.0,16.0,0.5333333333333333,31750000.0,24070717.1742495,90,5,North - East,2500.0,False
12500000.0,535.0,1,1.0,1.0,2.0,3.0,3.0,1.0,20384751.82481752,24070717.1742495,90,5,East,2500.0,False
11000000.0,430.0,1,1.0,1.0,2.0,3.0,7.0,0.4285714285714285,20384751.82481752,24070717.1742495,9,0,East,2263.0,False
18000000.0,475.0,1,2.0,2.0,2.0,1.0,6.0,0.1666666666666666,20384751.82481752,24070717.1742495,8,0,West,4000.0,False
10500000.0,415.0,1,2.0,2.0,2.0,13.0,13.0,1.0,20384751.82481752,24070717.1742495,15,0,South -West,0.0,True
22000000.0,700.0,2,2.0,1.0,3.0,3.0,6.0,0.5,20384751.82481752,24070717.1742495,11,0,East,4000.0,True
19000000.0,650.0,2,2.0,1.0,2.0,4.0,6.0,0.6666666666666666,20384751.82481752,24070717.1742495,90,5,East,0.0,True
22500000.0,850.0,3,3.0,1.0,2.0,4.0,7.0,0.5714285714285714,20384751.82481752,24070717.1742495,12,0,East,2500.0,True
26000000.0,650.0,2,2.0,1.0,2.0,2.0,7.0,0.2857142857142857,20384751.82481752,24070717.1742495,8,0,North,3000.0,True
44000000.0,1056.0,3,3.0,1.0,2.0,5.0,5.0,1.0,20384751.82481752,24070717.1742495,89,5,North - East,0.0,True
22500000.0,725.0,3,2.0,0.6666666666666666,2.0,6.0,6.0,1.0,31750000.0,24070717.1742495,8,0,East,2500.0,True
22500000.0,725.0,3,2.0,0.6666666666666666,2.0,6.0,6.0,1.0,28818181.818181816,24070717.1742495,14,0,East,3200.0,True
20000000.0,850.0,2,1.0,0.5,1.0,4.0,4.0,1.0,20384751.82481752,24070717.1742495,9,0,South - East,3000.0,True
19000000.0,950.0,2,2.0,1.0,4.0,5.0,7.0,0.7142857142857143,20384751.82481752,24070717.1742495,90,5,East,2000.0,True
15000000.0,550.0,1,1.0,1.0,1.0,4.0,4.0,1.0,20384751.82481752,24070717.1742495,3,0,East,2500.0,True
10000000.0,290.0,1,1.0,1.0,2.0,7.0,7.0,1.0,20384751.82481752,24070717.1742495,89,5,East,2500.0,True
30000000.0,630.0,2,2.0,1.0,2.0,1.0,6.0,0.1666666666666666,20384751.82481752,24070717.1742495,16,0,North,2500.0,True
30000000.0,650.0,2,2.0,1.0,2.0,4.0,5.0,0.8,20384751.82481752,24070717.1742495,7,0,East,0.0,True
13500000.0,500.0,1,1.0,1.0,1.0,3.0,4.0,0.75,20384751.82481752,24070717.1742495,89,5,West,2500.0,True
18000000.0,490.0,2,2.0,1.0,1.0,1.0,10.0,0.1,18000000.0,24070717.1742495,13,0,East,2500.0,True
110000000.0,2100.0,6,4.0,0.6666666666666666,2.0,7.0,1.0,0.5333333333333333,28818181.818181816,24070717.1742495,89,5,North - East,1000.0,True
13500000.0,650.0,1,1.0,1.0,2.0,1.0,3.0,0.3333333333333333,20384751.82481752,24070717.1742495,0,0,East,900.0,True
29000000.0,733.0,2,2.0,1.0,2.0,9.0,15.0,0.6,20384751.82481752,24070717.1742495,20,0,East,2500.0,True
22500000.0,752.0,2,2.0,1.0,1.0,10.0,15.0,0.6666666666666666,28818181.818181816,24070717.1742495,89,5,North - East,10.0,True
23500000.0,726.0,2,2.0,1.0,1.0,10.0,14.0,0.7142857142857143,20384751.82481752,24070717.1742495,90,5,South,8000.0,True
25500000.0,752.0,2,2.0,1.0,2.0,9.0,13.0,0.6923076923076923,28818181.818181816,24070717.1742495,90,5,East,2500.0,True
16500000.0,806.0,2,2.0,1.0,2.0,7.0,9.0,0.7777777777777778,28818181.818181816,24070717.1742495,90,5,East,8000.0,True
45000000.0,1080.0,3,3.0,1.0,2.0,8.0,10.0,0.8,36875000.0,24070717.1742495,90,5,East,10000.0,True
11258000.0,433.0,1,2.0,2.0,2.0,7.0,16.0,0.5333333333333333,20384751.82481752,24070717.1742495,0,0,East,2500.0,True
68500000.0,1422.0,4,4.0,1.0,2.0,9.0,15.0,0.6,28818181.818181816,24070717.1742495,90,5,West,2500.0,True
33000000.0,900.0,3,3.0,1.0,2.0,3.0,12.0,0.25,20384751.82481752,24070717.1742495,90,5,North - East,2500.0,True
45000000.0,1080.0,3,3.0,1.0,2.0,8.0,10.0,0.8,36875000.0,24070717.1742495,90,5,East,10000.0,True
40000000.0,1300.0,3,3.0,1.0,3.0,11.0,13.0,0.8461538461538461,28818181.818181816,24070717.1742495,89,5,East,2500.0,True
25000000.0,730.0,2,2.0,1.0,2.0,5.0,7.0,0.7142857142857143,20384751.82481752,24070717.1742495,90,5,North - East,2500.0,True
39000000.0,972.0,3,3.0,1.0,2.0,9.0,11.0,0.8181818181818182,25625000.0,24070717.1742495,89,5,West,9000.0,True
35500000.0,1000.0,3,3.0,1.0,1.0,3.0,8.0,0.375,20384751.82481752,24070717.1742495,7,0,East,2500.0,True
15000000.0,450.0,1,1.0,1.0,1.0,9.0,10.0,0.9,31750000.0,24070717.1742495,90,5,East,3500.0,True
75000000.0,2132.0,5,5.0,1.0,6.0,9.0,16.0,0.5625,28818181.818181816,24070717.1742495,89,5,North - West,20000.0,True
16000000.0,531.0,1,2.0,2.0,2.0,7.0,11.0,0.6363636363636364,28818181.818181816,24070717.1742495,90,5,East,3500.0,True
27500000.0,987.0,3,3.0,1.0,4.0,7.0,12.0,0.5833333333333334,20384751.82481752,24070717.1742495,90,5,North,2500.0,True
24500000.0,1200.0,2,2.0,1.0,2.0,7.0,14.0,0.5,20384751.82481752,24070717.1742495,90,5,East,7000.0,True
5200000.0,170.0,1,1.0,1.0,2.0,7.0,7.0,1.0,20384751.82481752,24070717.1742495,8,0,East,2500.0,True
25700000.0,880.0,3,2.0,0.6666666666666666,2.0,4.0,14.0,0.2857142857142857,28818181.818181816,24070717.1742495,5,0,North,2500.0,True
22800000.0,752.0,2,2.0,1.0,2.0,5.0,14.0,0.3571428571428571,28818181.818181816,24070717.1742495,90,5,East,2500.0,True
16501000.0,424.0,1,2.0,2.0,2.0,1.0,7.0,0.1428571428571428,20384751.82481752,24070717.1742495,90,5,East,4500.0,True
27500000.0,726.0,2,2.0,1.0,2.0,6.0,14.0,0.4285714285714285,28818181.818181816,24070717.1742495,90,5,East,2500.0,True
12500000.0,430.0,1,2.0,2.0,2.0,7.0,7.0,1.0,28818181.818181816,24070717.1742495,11,0,East,2800.0,True
16000000.0,485.0,1,2.0,2.0,2.0,3.0,7.0,0.4285714285714285,28818181.818181816,24070717.1742495,12,0,East,2251.0,True
25000000.0,774.0,2,2.0,1.0,1.0,2.0,5.0,0.4,20384751.82481752,24070717.1742495,10,0,East,3300.0,True
60000000.0,1575.0,4,4.0,1.0,2.0,12.0,15.0,0.8,28818181.818181816,24070717.1742495,89,5,North,0.0,True
15000000.0,530.0,1,2.0,2.0,2.0,4.0,12.0,0.3333333333333333,28818181.818181816,24070717.1742495,18,0,East,5000.0,True
12800000.0,415.0,2,2.0,1.0,2.0,1.0,7.0,0.1428571428571428,20384751.82481752,24070717.1742495,9,0,East,1500.0,True
16000000.0,640.0,2,3.0,1.5,2.0,1.0,7.0,0.1428571428571428,20384751.82481752,24070717.1742495,12,0,East,1900.0,True
40000000.0,1056.0,3,3.0,1.0,2.0,5.0,5.0,1.0,20384751.82481752,24070717.1742495,12,0,West,0.0,True
60000000.0,1475.0,3,4.0,1.3333333333333333,4.0,4.0,13.0,0.3076923076923077,28818181.818181816,24070717.1742495,89,5,South - East,14500.0,True
40000000.0,1280.0,3,3.0,1.0,3.0,11.0,12.0,0.9166666666666666,28818181.818181816,24070717.1742495,90,5,North,2500.0,True
12900000.0,433.0,1,2.0,2.0,2.0,9.0,11.0,0.8181818181818182,20384751.82481752,24070717.1742495,89,5,East,3800.0,True
27000000.0,880.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,25950000.0,24070717.1742495,89,5,North,7000.0,True
10300000.0,385.0,1,2.0,2.0,2.0,10.0,11.0,0.9090909090909092,28818181.818181816,24070717.1742495,90,5,North - East,3000.0,True
25500000.0,752.0,2,2.0,1.0,1.0,10.0,15.0,0.6666666666666666,20384751.82481752,24070717.1742495,90,5,East,0.0,True
31500000.0,860.0,3,3.0,1.0,2.0,8.0,11.0,0.7272727272727273,20384751.82481752,24070717.1742495,90,5,East,2500.0,True
